Food group,Product,Vergelijkbaar product,Afstand
Milk and milk products,Quark full fat,Milk semi-skimmed,6.174734122851312
Milk and milk products,Quark full fat,Yoghurt low fat with fruit,6.2469739272873674
Milk and milk products,Ice cream dairy ,Custard vanilla full fat,3.475604486450175
Milk and milk products,Ice cream dairy ,Milk whole,3.6931269879781854
Milk and milk products,Ice cream dairy ,Milk chocolate-flavoured semi-skimmed,4.202194860011509
Milk and milk products,Milk chocolate-flavoured full fat,Milk chocolate-flavoured semi-skimmed,2.937914586073156
Milk and milk products,Milk chocolate-flavoured full fat,Milk semi-skimmed,3.344145342037212
Milk and milk products,Milk chocolate-flavoured full fat,Milk whole,4.25164983395379
Milk and milk products,Milk chocolate-flavoured semi-skimmed,Milk chocolate-flavoured full fat,2.937914586073156
Milk and milk products,Milk chocolate-flavoured semi-skimmed,Milk whole,3.1806865977115693
Milk and milk products,Milk chocolate-flavoured semi-skimmed,Milk semi-skimmed,3.3145089032888237
Milk and milk products,Milk semi-skimmed,Milk whole,1.9039496431192737
Milk and milk products,Milk semi-skimmed,Milk skimmed,2.7168325635005655
Milk and milk products,Milk semi-skimmed,Milk chocolate-flavoured semi-skimmed,3.3145089032888237
Milk and milk products,Milk skimmed,Milk whole,2.6818382575918913
Milk and milk products,Milk skimmed,Milk semi-skimmed,2.7168325635005655
Milk and milk products,Milk skimmed,Yoghurt half fat,3.417416757477006
Milk and milk products,Milk whole,Milk semi-skimmed,1.9039496431192737
Milk and milk products,Milk whole,Milk skimmed,2.6818382575918913
Milk and milk products,Milk whole,Milk chocolate-flavoured semi-skimmed,3.1806865977115693
Milk and milk products,Yoghurt full fat,Milk skimmed,4.41901858724092
Milk and milk products,Yoghurt full fat,Milk whole,4.740744686192074
Milk and milk products,Yoghurt full fat,Milk semi-skimmed,5.1040574658410485
Milk and milk products,Yoghurt half fat,Milk semi-skimmed,3.3679724172694416
Milk and milk products,Yoghurt half fat,Milk skimmed,3.417416757477006
Milk and milk products,Yoghurt half fat,Milk chocolate-flavoured full fat,4.282235078723111
Milk and milk products,Yoghurt low fat with fruit,Buttermilk,1.573218664922864
Milk and milk products,Yoghurt low fat with fruit,Milk whole,3.521599362156066
Milk and milk products,Yoghurt low fat with fruit,Milk semi-skimmed,3.968434940477261
Milk and milk products,Yoghurt low fat,Milk skimmed,4.832832411720585
Milk and milk products,Yoghurt low fat,Yoghurt half fat,5.17125491195505
Milk and milk products,Yoghurt low fat,Milk semi-skimmed,5.1828240387900655
Non-alcoholic beverages,Coffee cappuccino freshly made,Juice apple,7.832490235692117
Non-alcoholic beverages,Coffee cappuccino freshly made,Juice orange pasteurized,7.836033268765374
Non-alcoholic beverages,Coffee cappuccino freshly made,Soft drink with sugar with caffeine,8.202485819593477
Non-alcoholic beverages,Coffee prepared,Tea prepared,1.6270027165271113
Non-alcoholic beverages,Coffee prepared,Mineral water sparkling and not sparkling ,1.709415771673511
Non-alcoholic beverages,Coffee prepared,Water ,1.7119505851179095
Non-alcoholic beverages,Cola light soft drink with caffeine,Soft drink light without caffeine,0.7456680927134787
Non-alcoholic beverages,Cola light soft drink with caffeine,Soft drink with sugar and sweetener 2-<5 CHO with caffeine,1.0842839527275214
Non-alcoholic beverages,Cola light soft drink with caffeine,Tea prepared,1.198339100253654
Non-alcoholic beverages,Ice tea with sugar 5-<7 g CHO,Soft drink light without caffeine,3.589451493086397
Non-alcoholic beverages,Ice tea with sugar 5-<7 g CHO,Juice drink Dubbelfrisss,3.7574441157924654
Non-alcoholic beverages,Ice tea with sugar 5-<7 g CHO,Cola light soft drink with caffeine,3.8187701232545685
Non-alcoholic beverages,Juice drink Dubbelfrisss,Soft drink with sugar and sweetener 2-<5 CHO with caffeine,1.6324938295680833
Non-alcoholic beverages,Juice drink Dubbelfrisss,Tea prepared,1.7300119977515944
Non-alcoholic beverages,Juice drink Dubbelfrisss,Water ,1.7466168903140635
Non-alcoholic beverages,Juice apple,Soft drink with sugar with caffeine,2.2474099907864864
Non-alcoholic beverages,Juice apple,Juice drink Dubbelfrisss,2.615279788281389
Non-alcoholic beverages,Juice apple,Juice orange pasteurized,3.0332546966573246
Non-alcoholic beverages,Juice orange freshly squeezed,Juice orange pasteurized,1.2680387435995708
Non-alcoholic beverages,Juice orange freshly squeezed,Juice apple,4.072207810748608
Non-alcoholic beverages,Juice orange freshly squeezed,Soft drink with sugar with caffeine,5.247476509496803
Non-alcoholic beverages,Juice orange pasteurized,Juice orange freshly squeezed,1.2680387435995708
Non-alcoholic beverages,Juice orange pasteurized,Juice apple,3.0332546966573246
Non-alcoholic beverages,Juice orange pasteurized,Soft drink with sugar with caffeine,4.562014955674939
Non-alcoholic beverages,Fruit drink conc diluted 1 to 7,Juice drink Dubbelfrisss,4.042319633268934
Non-alcoholic beverages,Fruit drink conc diluted 1 to 7,Soft drink with sugar with caffeine,4.311753004330913
Non-alcoholic beverages,Fruit drink conc diluted 1 to 7,Soft drink with sugar and sweetener 2-<5 CHO with caffeine,4.459665117908305
Non-alcoholic beverages,Mineral water sparkling and not sparkling ,Water ,0.16303629931703303
Non-alcoholic beverages,Mineral water sparkling and not sparkling ,Tea prepared,0.2541203307891332
Non-alcoholic beverages,Mineral water sparkling and not sparkling ,Soft drink light without caffeine,0.9552160513396961
Non-alcoholic beverages,Soft drink with sugar with caffeine,Juice drink Dubbelfrisss,1.8912862910994126
Non-alcoholic beverages,Soft drink with sugar with caffeine,Juice apple,2.2474099907864864
Non-alcoholic beverages,Soft drink with sugar with caffeine,Soft drink with sugar and sweetener 2-<5 CHO with caffeine,2.37106976548875
Non-alcoholic beverages,Soft drink light without caffeine,Cola light soft drink with caffeine,0.7456680927134787
Non-alcoholic beverages,Soft drink light without caffeine,Tea prepared,0.8610826403706816
Non-alcoholic beverages,Soft drink light without caffeine,Water ,0.9241120391858509
Non-alcoholic beverages,Soft drink with sugar and sweetener 2-<5 CHO with caffeine,Cola light soft drink with caffeine,1.0842839527275214
Non-alcoholic beverages,Soft drink with sugar and sweetener 2-<5 CHO with caffeine,Soft drink light without caffeine,1.4640317326095902
Non-alcoholic beverages,Soft drink with sugar and sweetener 2-<5 CHO with caffeine,Tea prepared,1.527987014855329
Non-alcoholic beverages,Tea prepared,Water ,0.19492641592504473
Non-alcoholic beverages,Tea prepared,Mineral water sparkling and not sparkling ,0.2541203307891332
Non-alcoholic beverages,Tea prepared,Soft drink light without caffeine,0.8610826403706816
Non-alcoholic beverages,Water ,Mineral water sparkling and not sparkling ,0.1630362993170385
Non-alcoholic beverages,Water ,Tea prepared,0.19492641592504473
Non-alcoholic beverages,Water ,Soft drink light without caffeine,0.9241120391858509
Nuts and seeds,Almonds blanched unsalted,Peanuts unsalted,5.09332141314875
Nuts and seeds,Almonds blanched unsalted,Walnuts unsalted,5.660841932328098
Nuts and seeds,Almonds blanched unsalted,Cashew nuts unsalted,6.3569990527784075
Nuts and seeds,Cashew nuts unsalted,Peanuts unsalted,3.8958839503830864
Nuts and seeds,Cashew nuts unsalted,Walnuts unsalted,4.706130474242348
Nuts and seeds,Cashew nuts unsalted,Almonds blanched unsalted,6.3569990527784075
Nuts and seeds,Hazelnuts unsalted,Peanuts unsalted,5.325875358399322
Nuts and seeds,Hazelnuts unsalted,Walnuts unsalted,5.54156230051288
Nuts and seeds,Hazelnuts unsalted,Almonds blanched unsalted,6.516209929711683
Nuts and seeds,Linseeds,Peanuts unsalted,6.156574836302537
Nuts and seeds,Linseeds,Almonds blanched unsalted,6.917494599285406
Nuts and seeds,Linseeds,Cashew nuts unsalted,6.992862815690565
Nuts and seeds,Peanuts unsalted,Walnuts unsalted,2.9779436408763345
Nuts and seeds,Peanuts unsalted,Cashew nuts unsalted,3.8958839503830864
Nuts and seeds,Peanuts unsalted,Almonds blanched unsalted,5.09332141314875
Nuts and seeds,Pistachio nuts salted,Peanuts unsalted,5.581419513314887
Nuts and seeds,Pistachio nuts salted,Walnuts unsalted,6.631682141987634
Nuts and seeds,Pistachio nuts salted,Cashew nuts unsalted,6.747786003178807
Nuts and seeds,Walnuts unsalted,Peanuts unsalted,2.9779436408763345
Nuts and seeds,Walnuts unsalted,Cashew nuts unsalted,4.706130474242348
Nuts and seeds,Walnuts unsalted,Hazelnuts unsalted,5.54156230051288
Pastry and biscuits,Almond paste filled tarts ,Biscuit fruit,4.153681190644545
Pastry and biscuits,Almond paste filled tarts ,Cake without butter,5.061733294636656
Pastry and biscuits,Almond paste filled tarts ,Waffle syrup ,5.5649285618320805
Pastry and biscuits,Apple pie Dutch with shortbread with butter,Apple pie Dutch with shortbread without butter,4.858573613953923
Pastry and biscuits,Apple pie Dutch with shortbread with butter,Cake without butter,6.40181536296175
Pastry and biscuits,Apple pie Dutch with shortbread with butter,Biscuit fruit,6.447183176904889
Pastry and biscuits,Apple pie Dutch with shortbread without butter,Apple pie Dutch with shortbread with butter,4.858573613953923
Pastry and biscuits,Apple pie Dutch with shortbread without butter,Biscuit fruit,6.234391102377022
Pastry and biscuits,Apple pie Dutch with shortbread without butter,Cake without butter,6.258012101556736
Pastry and biscuits,Biscuit brown/wholemeal,Biscuit fruit,6.151752091994341
Pastry and biscuits,Biscuit brown/wholemeal,Biscuit,6.683539029192895
Pastry and biscuits,Biscuit brown/wholemeal,Almond paste filled tarts ,6.799452214182147
Pastry and biscuits,Biscuit fruit,Cake without butter,4.1168254739828
Pastry and biscuits,Biscuit fruit,Almond paste filled tarts ,4.153681190644545
Pastry and biscuits,Biscuit fruit,Biscuit,4.661658266346796
Pastry and biscuits,Biscuit,Biscuit fruit,4.661658266346796
Pastry and biscuits,Biscuit,Almond paste filled tarts ,6.2098726794886066
Pastry and biscuits,Biscuit,Cake without butter,6.27085036344027
Pastry and biscuits,Cake Dutch spiced Ontbijtkoek,Cake without butter,5.856489270835815
Pastry and biscuits,Cake Dutch spiced Ontbijtkoek,Biscuit fruit,5.857983762494106
Pastry and biscuits,Cake Dutch spiced Ontbijtkoek,Waffle syrup ,6.452272565623682
Pastry and biscuits,Cake made with butter,Cake without butter,4.061397156038149
Pastry and biscuits,Cake made with butter,Biscuit fruit,5.788511626046988
Pastry and biscuits,Cake made with butter,Almond paste filled tarts ,6.53615503895744
Pastry and biscuits,Cake without butter,Cake made with butter,4.061397156038149
Pastry and biscuits,Cake without butter,Biscuit fruit,4.1168254739828
Pastry and biscuits,Cake without butter,Waffle syrup ,4.7826642405071675
Pastry and biscuits,Waffle syrup ,Cake without butter,4.7826642405071675
Pastry and biscuits,Waffle syrup ,Biscuit fruit,5.155147305284216
Pastry and biscuits,Waffle syrup ,Almond paste filled tarts ,5.5649285618320805
Potatoes and tubers,Chips pre-fried frozen unprepared,Potatoes without skin boiled ,5.700558364788682
Potatoes and tubers,Chips pre-fried frozen unprepared,Potatoes mashed fresh prep with semi-skimmed milk and margarin,6.553826367550378
Potatoes and tubers,Potatoes mashed fresh prep with semi-skimmed milk and margarin,Potatoes without skin boiled ,3.814576552336996
Potatoes and tubers,Potatoes mashed fresh prep with semi-skimmed milk and margarin,Chips pre-fried frozen unprepared,6.5538263675503785
Potatoes and tubers,Potatoes without skin boiled ,Potatoes mashed fresh prep with semi-skimmed milk and margarin,3.814576552336996
Potatoes and tubers,Potatoes without skin boiled ,Chips pre-fried frozen unprepared,5.700558364788682
Savoury bread spreads,Salad fish,Hummus natural,5.257240423416864
Savoury bread spreads,Salad fish,Peanut butter,8.272045319041137
Savoury bread spreads,Hummus natural,Salad fish,5.257240423416864
Savoury bread spreads,Hummus natural,Peanut butter,6.923488237162051
Savoury bread spreads,Peanut butter,Hummus natural,6.923488237162051
Savoury bread spreads,Peanut butter,Salad fish,8.272045319041137
Savoury sauces,Gravy 25% fat clear prep with gravy instant powder ,Sauce for chips 25% oil,4.9009016363034705
Savoury sauces,Gravy 25% fat clear prep with gravy instant powder ,Sauce oriental ready-made in jar/bag,5.263836702886414
Savoury sauces,Gravy 25% fat clear prep with gravy instant powder ,Sauce tomato ready made jar,6.118487764666803
Savoury sauces,Sauce for chips 25% oil,Gravy 25% fat clear prep with gravy instant powder ,4.9009016363034705
Savoury sauces,Sauce for chips 25% oil,Sauce oriental ready-made in jar/bag,6.029675452536975
Savoury sauces,Sauce for chips 25% oil,Mayonnaise,6.192105517943308
Savoury sauces,Mayonnaise,Sauce for chips 25% oil,6.192105517943309
Savoury sauces,Mayonnaise,Sauce tomato ready made jar,6.8523853681151
Savoury sauces,Mayonnaise,Gravy 25% fat clear prep with gravy instant powder ,7.338820875912902
Savoury sauces,Sauce oriental ready-made in jar/bag,Sauce tomato ready made jar,3.927854876291009
Savoury sauces,Sauce oriental ready-made in jar/bag,Gravy 25% fat clear prep with gravy instant powder ,5.263836702886414
Savoury sauces,Sauce oriental ready-made in jar/bag,Sauce for chips 25% oil,6.029675452536975
Savoury sauces,Sauce tomato ready made jar,Sauce oriental ready-made in jar/bag,3.927854876291009
Savoury sauces,Sauce tomato ready made jar,Gravy 25% fat clear prep with gravy instant powder ,6.118487764666803
Savoury sauces,Sauce tomato ready made jar,Sauce for chips 25% oil,6.209217019129917
Savoury snacks,Crisps potato ,Snack sausage roll puff pastry,5.846175459332904
Savoury snacks,Crisps potato ,Popcorn plain popped without oil,6.6625365623620665
Savoury snacks,Crisps potato ,Croquette meat ragout deep-fried in liquid fat,6.9046076635089895
Savoury snacks,Croquette meat ragout deep-fried in liquid fat,Snack sausage roll puff pastry,3.4133536982171986
Savoury snacks,Croquette meat ragout deep-fried in liquid fat,Sausage Dutch Frikandel deep-fried in liquid fat,4.948847383180942
Savoury snacks,Croquette meat ragout deep-fried in liquid fat,Crisps potato ,6.9046076635089895
Savoury snacks,Popcorn plain popped without oil,Crisps potato ,6.6625365623620665
Savoury snacks,Popcorn plain popped without oil,Snack sausage roll puff pastry,7.000258084840833
Savoury snacks,Popcorn plain popped without oil,Croquette meat ragout deep-fried in liquid fat,7.277820175654135
Savoury snacks,Snack sausage roll puff pastry,Croquette meat ragout deep-fried in liquid fat,3.4133536982171986
Savoury snacks,Snack sausage roll puff pastry,Sausage Dutch Frikandel deep-fried in liquid fat,3.7541045938599957
Savoury snacks,Snack sausage roll puff pastry,Crisps potato ,5.846175459332904
Savoury snacks,Sausage Dutch Frikandel deep-fried in liquid fat,Snack sausage roll puff pastry,3.754104593859996
Savoury snacks,Sausage Dutch Frikandel deep-fried in liquid fat,Croquette meat ragout deep-fried in liquid fat,4.948847383180942
Savoury snacks,Sausage Dutch Frikandel deep-fried in liquid fat,Crisps potato ,7.618017233307397
"Sugar, sweets and sweet sauces",Chocolate sprinkles milk,Spread chocolate hazelnut,3.5190951476369476
"Sugar, sweets and sweet sauces",Chocolate sprinkles milk,Spread duo with chocolate,4.034645781443744
"Sugar, sweets and sweet sauces",Chocolate sprinkles milk,Chocolate sprinkles dark,4.404998833944719
"Sugar, sweets and sweet sauces",Chocolate sprinkles dark,Spread chocolate hazelnut,2.9572326717917865
"Sugar, sweets and sweet sauces",Chocolate sprinkles dark,Syrup apple,3.623946153361274
"Sugar, sweets and sweet sauces",Chocolate sprinkles dark,Chocolate sprinkles milk,4.404998833944719
"Sugar, sweets and sweet sauces",Chocolate milk,Chocolate sprinkles milk,4.7362848895816505
"Sugar, sweets and sweet sauces",Chocolate milk,Spread chocolate hazelnut,5.747514274003478
"Sugar, sweets and sweet sauces",Chocolate milk,Chocolate sprinkles dark,6.966286194194752
"Sugar, sweets and sweet sauces",Spread duo with chocolate,Spread chocolate hazelnut,3.7499036845477542
"Sugar, sweets and sweet sauces",Spread duo with chocolate,Chocolate sprinkles milk,4.034645781443744
"Sugar, sweets and sweet sauces",Spread duo with chocolate,Chocolate sprinkles dark,4.791154540504105
"Sugar, sweets and sweet sauces",Spread chocolate hazelnut,Chocolate sprinkles dark,2.9572326717917865
"Sugar, sweets and sweet sauces",Spread chocolate hazelnut,Chocolate sprinkles milk,3.5190951476369476
"Sugar, sweets and sweet sauces",Spread chocolate hazelnut,Spread duo with chocolate,3.7499036845477542
"Sugar, sweets and sweet sauces",Honey,Honey,8.429369702178807e-08
"Sugar, sweets and sweet sauces",Honey,Sugar granulated,2.9183036372502635
"Sugar, sweets and sweet sauces",Honey,Jam,3.1521847174301105
"Sugar, sweets and sweet sauces",Honey,Honey,8.429369702178807e-08
"Sugar, sweets and sweet sauces",Honey,Sugar granulated,2.9183036372502635
"Sugar, sweets and sweet sauces",Honey,Jam,3.1521847174301105
"Sugar, sweets and sweet sauces",Ice lolly,Jam,1.9735910981043647
"Sugar, sweets and sweet sauces",Ice lolly,Honey,3.627905998209855
"Sugar, sweets and sweet sauces",Ice lolly,Honey,3.627905998209855
"Sugar, sweets and sweet sauces",Jam,Ice lolly,1.9735910981043647
"Sugar, sweets and sweet sauces",Jam,Honey,3.1521847174301105
"Sugar, sweets and sweet sauces",Jam,Honey,3.1521847174301105
"Sugar, sweets and sweet sauces",Sugar granulated,Honey,2.9183036372502635
"Sugar, sweets and sweet sauces",Sugar granulated,Honey,2.9183036372502635
"Sugar, sweets and sweet sauces",Sugar granulated,Jam,4.528726350379111
"Sugar, sweets and sweet sauces",Syrup apple,Chocolate sprinkles dark,3.623946153361274
"Sugar, sweets and sweet sauces",Syrup apple,Jam,3.9869660970137613
"Sugar, sweets and sweet sauces",Syrup apple,Spread chocolate hazelnut,4.095723186806135
Vegetables,Seaweed kelp raw,Beans French tinned,8.434219182782881
Vegetables,Seaweed kelp raw,Beans French tinned,8.434219182782881
Vegetables,Seaweed kelp raw,Sweetcorn tinned,8.64422424079347
Vegetables,Bean sprouts boiled,Bean sprouts raw,0.9351038118703648
Vegetables,Bean sprouts boiled,Cucumber without skin raw,1.8821725725579015
Vegetables,Bean sprouts boiled,Cucumber with skin raw,2.214496000108201
Vegetables,Bean sprouts raw,Bean sprouts boiled,0.9351038118703648
Vegetables,Bean sprouts raw,Onions raw,1.8300836456998226
Vegetables,Bean sprouts raw,Cucumber without skin raw,1.8345165372020904
Vegetables,Beans French frozen boiled,Onions raw,1.338598476250751
Vegetables,Beans French frozen boiled,Carrot boiled ,1.4237094095302598
Vegetables,Beans French frozen boiled,Chicory raw,1.5722723343464036
Vegetables,Beans French tinned,Beans French tinned,0.0
Vegetables,Beans French tinned,Carrot boiled ,2.4739069245995915
Vegetables,Beans French tinned,Cucumber without skin raw,2.6441998476677018
Vegetables,Beans French tinned,Beans French tinned,0.0
Vegetables,Beans French tinned,Carrot boiled ,2.4739069245995915
Vegetables,Beans French tinned,Cucumber without skin raw,2.6441998476677018
Vegetables,Beans French boiled,Lettuce raw,1.173576006152654
Vegetables,Beans French boiled,Courgettes boiled,1.2104385010237404
Vegetables,Beans French boiled,Cauliflower boiled,1.3962993847377647
Vegetables,Broccoli boiled,Courgettes boiled,3.1360909576079
Vegetables,Broccoli boiled,Lettuce butterhead raw,3.1545830962611148
Vegetables,Broccoli boiled,Beans French boiled,3.333795849990004
Vegetables,Carrot raw ,Carrot boiled ,0.5744510753425495
Vegetables,Carrot raw ,Tomato boiled,0.9440773534387382
Vegetables,Carrot raw ,Tomato raw,0.9975998404302161
Vegetables,Carrot boiled ,Carrot raw ,0.5744510753425495
Vegetables,Carrot boiled ,Tomato boiled,0.9138259157509863
Vegetables,Carrot boiled ,Onions raw,1.038775190432879
Vegetables,Cauliflower boiled,Chicory raw,1.0261840342342814
Vegetables,Cauliflower boiled,Tomato boiled,1.0957263369659553
Vegetables,Cauliflower boiled,Cucumber with skin raw,1.180465492194447
Vegetables,Chicory raw,Cucumber with skin raw,0.43733781847435105
Vegetables,Chicory raw,Cucumber without skin raw,0.7801221225611189
Vegetables,Chicory raw,Tomato boiled,0.8942640229880275
Vegetables,Chicory boiled,Chicory raw,1.1964601583090297
Vegetables,Chicory boiled,Cucumber with skin raw,1.2020942438545472
Vegetables,Chicory boiled,Cucumber without skin raw,1.2950181775920806
Vegetables,Courgettes boiled,Beans French boiled,1.2104385010237404
Vegetables,Courgettes boiled,Cauliflower boiled,1.3583644397560461
Vegetables,Courgettes boiled,Chicory raw,1.56563569142674
Vegetables,Cucumber with skin raw,Chicory raw,0.43733781847435105
Vegetables,Cucumber with skin raw,Cucumber without skin raw,0.6445282152891834
Vegetables,Cucumber with skin raw,Tomato boiled,1.0424324266229927
Vegetables,Cucumber without skin raw,Cucumber with skin raw,0.6445282152891834
Vegetables,Cucumber without skin raw,Chicory raw,0.7801221225611189
Vegetables,Cucumber without skin raw,Chicory boiled,1.2950181775920806
Vegetables,Kale curly boiled,Spinach frozen boiled,3.232046143955573
Vegetables,Kale curly boiled,Beans French frozen boiled,6.023935065951108
Vegetables,Kale curly boiled,Lettuce butterhead raw,6.101513121243718
Vegetables,Lettuce raw,Beans French boiled,1.173576006152654
Vegetables,Lettuce raw,Lettuce butterhead raw,1.224056212229971
Vegetables,Lettuce raw,Courgettes boiled,1.6137176595703921
Vegetables,Lettuce butterhead raw,Lettuce raw,1.224056212229971
Vegetables,Lettuce butterhead raw,Beans French boiled,1.6582554614916825
Vegetables,Lettuce butterhead raw,Tomato raw,1.726841923823595
Vegetables,Mushroom boiled,Bean sprouts raw,7.407154836151906
Vegetables,Mushroom boiled,Bean sprouts boiled,7.641941110611195
Vegetables,Mushroom boiled,Courgettes boiled,8.019561188343378
Vegetables,Onions raw,Carrot boiled ,1.038775190432879
Vegetables,Onions raw,Beans French frozen boiled,1.338598476250751
Vegetables,Onions raw,Carrot raw ,1.3450236319470834
Vegetables,Onions boiled,Onions raw,5.658997401706015
Vegetables,Onions boiled,Carrot boiled ,5.670524668732532
Vegetables,Onions boiled,Beans French frozen boiled,5.686578674612556
Vegetables,Peas and carrots tinned,Peas and carrots tinned,8.429369702178807e-08
Vegetables,Peas and carrots tinned,Chicory boiled,5.884948858300149
Vegetables,Peas and carrots tinned,Beans French tinned,5.992567586437627
Vegetables,Peas and carrots tinned,Peas and carrots tinned,8.429369702178807e-08
Vegetables,Peas and carrots tinned,Chicory boiled,5.884948858300149
Vegetables,Peas and carrots tinned,Beans French tinned,5.992567586437627
Vegetables,Peas frozen boiled,Sweetcorn tinned,6.428048349118881
Vegetables,Peas frozen boiled,Sweetcorn tinned,6.428048349118881
Vegetables,Peas frozen boiled,Onions raw,7.616764679174906
Vegetables,Spinach frozen boiled,Kale curly boiled,3.232046143955573
Vegetables,Spinach frozen boiled,Lettuce butterhead raw,3.679281653781655
Vegetables,Spinach frozen boiled,Beans French boiled,4.058011823200585
Vegetables,Sweet pepper boiled,Sweet pepper raw,6.102520262708516
Vegetables,Sweet pepper boiled,Cauliflower boiled,6.632838251642397
Vegetables,Sweet pepper boiled,Tomato boiled,6.6918517813069025
Vegetables,Sweet pepper raw,Tomato raw,4.185431040143946
Vegetables,Sweet pepper raw,Cauliflower boiled,4.2476426909057
Vegetables,Sweet pepper raw,Tomato boiled,4.4039253663403555
Vegetables,Sweetcorn tinned,Sweetcorn tinned,8.429369702178807e-08
Vegetables,Sweetcorn tinned,Beans French frozen boiled,5.3043945287551795
Vegetables,Sweetcorn tinned,Onions raw,5.359589891805007
Vegetables,Sweetcorn tinned,Sweetcorn tinned,8.429369702178807e-08
Vegetables,Sweetcorn tinned,Beans French frozen boiled,5.3043945287551795
Vegetables,Sweetcorn tinned,Onions raw,5.359589891805007
Vegetables,Tomato boiled,Tomato raw,0.871860654031684
Vegetables,Tomato boiled,Chicory raw,0.8942640229880275
Vegetables,Tomato boiled,Carrot boiled ,0.9138259157509862
Vegetables,Tomato raw,Tomato boiled,0.871860654031684
Vegetables,Tomato raw,Carrot raw ,0.9975998404302161
Vegetables,Tomato raw,Cauliflower boiled,1.2792570200634157
